"Data Source","World Development Indicators",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Europe & Central Asia","ECS","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","9.15443720045688","","","","","9.58800879169323","9.67276022821708","9.65418110398668","9.62206405092087","9.56586486339033","9.16320683950661","9.02674288545632","8.69672121830135","8.52080158533848","8.3249253886888","8.12974523335247","7.90455516373867","7.54384953705753","7.2996878661065","7.09482147259616","7.01500759324026","7.00857828617747","6.8644479293033","6.78802497639892","6.70945897424957","6.6174441018722","6.52812577384617","6.41509143173712","6.23628211234025","6.16888248435513","6.02468424592568","5.94724928153944","5.90379372542376","5.78252342825705","5.67790365107367","5.46509858604666","5.40811453978504","5.36096016751405","4.71323741812825","","","",
"Ecuador","ECU","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.87069153785706","","","","","","","","","","2.34910011291504","","","","","2.54629993438721","","","","","1.90719997882843","","","","","","","","","","1.6440999508","","","1.6000000238","","","1.5499999523","","","","","","1.5","1.7","","","","1.5","1.5","1.6","1.59","1.62","1.5","1.51","1.55","1.57","1.39","","","","","",
"Egypt, Arab Rep.","EGY","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.14697933197021","","","","","","","","","","2.18050003051758","","","","","2.03660011291504","","","","","2.02629995346069","2.07220005989075","","","","","2.08570003509521","","2.12470006942749","2.01990008354187","2.0708999634","2.0241999626","2.0004000664","1.9292999506","","","2.0999999046","2.0999999046","","","2.1","2.1","2.1","2.17","2.17","2.2","2.2","2.1","2.08","1.73","1.73","0.52","0.52","0.52","1.56","1.56","1.43","1.43","","","","",
"Euro area","EMU","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","9.65218683850006","","","","","","","","","","9.94208855837416","","","","","9.07524030628447","","","","","8.24123612972515","8.03062404440674","7.90771863771878","7.74924579455402","7.64864692057871","7.51709451508964","7.50233422590916","7.23489300372629","7.07349175103771","6.87948896248726","6.654678705908","6.53865250758986","6.41500913203827","6.26641066147566","6.13919118781294","6.05201991711001","5.94917325629301","5.88810599253507","5.79713832070313","5.67936094871003","5.57638406386678","5.52899850597903","5.47778584741333","5.39840450791012","5.43295365738012","5.30389629433622","5.2540556681811","5.2039106654994","4.27715111906376","","","",
"Eritrea","ERI","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","","","","","0.7","","","","","","","","","","",
"Spain","ESP","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","4.69999980926514","","","","","","","","","5.5","5.40000009536743","5.40000009536743","5.40000009536743","5.19999980926514","5","4.90000009536743","4.80000019073486","4.80000019073486","4.69999980926514","4.69999980926514","4.5999999046","4.5999999046","4.5","4.4000000954","4.4000000954","4.3000001907","4.3000001907","4.1999998093","4.1999998093","4.0999999046","3.65","3.58","3.53","3.44","3.4","3.34","3.29","3.25","3.2","3.16","3.11","3.05","2.99","2.96","2.97","2.98","2.97","2.97","2.97","","","",
"Estonia","EST","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","12.1850996017456","","","","","12.2743997573853","12.2651996612549","12.1365003585815","12.0267000198364","11.9308004379272","11.6106004715","11.2891998291","9.6816997528","9.622300148","8.5613002777","8.3500003815","7.9000000954","7.7100000381","7.5799999237","7.5300002098","7.04","6.6","5.98","5.73","5.64","5.38","5.55","5.48","5.63","5.37","5.27","5.36","5.53","5.01","5.01","4.96","4.76","4.69","4.57","","","",
"Ethiopia","ETH","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.29423388838768","","","","","","","","","","0.285199999809265","","","","","0.285699993371964","","","","","0.295500010251999","","","","","","","","","","0.2415000051","","","","","","","","","","","","","","0.2","","0.2","","0.2","","","6.3","","","","0.3","0.33","","","","","",
"European Union","EUU","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","9.52025100485021","","","","","8.87814310144343","","","","","8.19699316035871","8.00797646400899","7.74710067247838","7.60936103061714","7.54282236691374","7.30987150072821","7.2902946086067","7.06209845372471","6.86027996913215","6.66926890821642","6.53229072956303","6.57623429643671","6.37243446665642","6.30047570287026","6.1937903561772","6.11561282400617","6.02702776217225","5.94606592718699","5.88964296815612","5.80172018693344","5.70782997110189","5.6612263576462","5.66121350406851","5.56493159709964","5.59715599719002","5.48828760554802","5.4495646775726","5.40988342552232","4.59396598090731","","","",
"Fragile and conflict affected situations","FCS","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.21110500969123","","","","","","","","","","1.20737689478355","","","","","","","","","","1.30633920830833","","","","","","","","","","1.48738108125772","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","15.1000003814697","","","","","","","","","","15.6000003814697","","","","","14","","","","","12.5","11.1999998093","11","10","10","9.3000001907","9.1999998093","7.9000000954","7.8000001907","7.5999999046","7.54","7.46","7.35","7.24","7.1","7.05","6.99","6.73","6.57","6.25","5.85","5.52","5.3","4.87","4.53","4.35","3.97","3.28","3.61","","","",
"Fiji","FJI","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.04060935974121","","","","","","","","","","2.90960001945496","","","","","3.33330011367798","","","","","2.81389999389648","2.74609994888306","","","","","","","","","","","","","","","","","","2.6","","","","","2.1","2.09","","","2.1","2.1","","2.19","","2.19","1.85","1.87","2","","","","","",
"France","FRA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","10.5","10.6000003814697","10.6000003814697","10.8000001907349","10.8999996185303","11.1000003814697","11.1000003814697","11.1000003814697","11","10.8000001907349","10.6999998092651","10.5","10.3000001907349","10.1999998092651","10.1000003814697","9.89999961853027","9.6999998093","9.6000003815","9.3999996185","9.3000001907","9.1000003815","8.8999996185","8.8000001907","8.6000003815","8.3999996185","8.3000001907","7.97","7.83","7.71","7.55","7.39","7.22","7.11","7.06","6.9","6.66","6.43","6.36","6.34","6.28","6.2","6.13","6.06","5.98","5.91","","","",
"Faroe Islands","FRO","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4672999382019","","","","","","","","","","","2.8","","","","","3.3","3.31","","","3.2","","","","","","","","","","","","",
"Gabon","GAB","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","5.71399164199829","","","","","","","","","","9.91069984436035","","","","","","","","","","","","","","","1.55200004577637","","","","","3.1937999725","","","","","","","","","","","","","","","","2","","1.3","","6.3","","","","","","","","","","","",
"United Kingdom","GBR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","10.6999998092651","","","","","","","","","","9.60000038146973","","","","","","","","","","8.10000038146973","","","","","7.40000009536743","","","","","5.9000000954","5.5999999046","5.4000000954","5.0999999046","4.8000001907","4.8000001907","4.5999999046","4.5999999046","4.4000000954","4.1999998093","4.08","4.04","3.98","3.95","3.86","3.72","3.54","3.39","3.33","3.26","2.93","2.88","2.81","2.76","2.73","2.61","2.57","2.54","2.5","2.46","","",
"Georgia","GEO","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","10.1708002090454","","","","","9.9734001159668","10.0150003433228","10.1073999404907","9.99349975585938","9.99569988250732","9.7974996567","9.7981004715","10.0087003708","9.3910999298","9.6758003235","7.6599998474","5.6700000763","5.8600001335","5.7100000381","5.6900000572","4.81","4.45","4.2","4.19","4.12","3.92","3.74","3.32","3.21","3.09","2.99","2.81","2.53","2.59","2.89","","","","","","","",
"Ghana","GHA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.779893696308136","","","","","","","","","","1.32280004024506","","","","","1.25080001354218","","","","","","","","","","1.56700003147125","","","","","1.4600000381","","","","","","","","","","","","","","","0.9","","","","0.9","","0.9","","","","","","","","","","",
"Gibraltar","GIB","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.739158153533936","","","","","","","","","","1.75849997997284","","","","","","","","","","","","","","","","","","0.584100008010864","","0.5507000089","","","","","","","","","","","","","","","0.3","","","","","","0.3","","","","","","","","","","",
"Gambia, The","GMB","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.18181812763214","","","","","","","","","","","","","","","","","","","","","","","","","1.65779995918274","","","","","0.6108999848","","","","","","","","","","","","","","","0.8","","","","1.1","","1.1","","","","","","","","","","",
"Guinea-Bissau","GNB","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.62118494510651","","","","","","","","","","1.57459998130798","","","","","","","","","","1.8860000371933","1.97169995307922","","","","","","","","","1.4779000282","","","","","","","","","","","","","","","","","0.7","","1","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.99603176116943","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.80299997329712","","","","","","","","","","","","","1.1","","","","2.2","","","","1.9","2.1","","","","","","","","","","","",
"Greece","GRC","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","5.80000019073486","","","","","","","","","","6.19999980926514","","","","","","","","","","6.19999980926514","","","","","5.5","5.30000019073486","5.19999980926514","5.19999980926514","5.09999990463257","5.0999999046","5","5","5","4.9000000954","4.9000000954","4.9000000954","4.9000000954","4.8000001907","4.6999998093","4.77","4.81","4.75","4.74","4.73","4.78","4.87","4.88","4.84","4.93","4.48","4.47","4.45","4.24","4.24","4.25","4.2","4.21","4.2","","","",
"Grenada","GRD","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","6.22222232818604","","","","","","","","","","7.2536997795105","","","","","","","","","","5.771399974823","","","","","","","","","","8","","","8.1778001785","","5.5","5.2699999809","","","","6.2","","6.9","5.6999998093","","4.1","","2.6","2.6","2.4","","3.6","3.58","3.81","3.8","3.78","3.58","3.57","","","","",
"Greenland","GRL","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","14.3534002304077","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.6310875415802","","","","","","","","","","2.17109990119934","","","","","2.00270009040833","","","","","","","","","","","1.72119998931885","","","0.877799987792969","1.1000000238","","","1.1000000238","","","0.9800000191","","","","","","0.5","","","0.7","","0.7","0.6","0.6","0.6","0.66","0.61","","0.62","0.58","0.26","0.44","","","","",
"Guam","GUM","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","5.5746922492981","","","","","","","","","","4.76300001144409","","","","","4.97279977798462","","","","","","","","","","3.49200010299683","","","","","","","","3.0999999046","","3.1","3.8699998856","","","","","2.9","","","","2.8","2.5","1.9","","2","","","","","1.72","","1.71","","","","","",
"High income","HIC","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","8.94993144714519","","","","","","","","","","9.10604954929106","","","","","","","","","","8.39850277476152","","","","","8.1862532573428","","","","","6.29529113542386","6.47211651943755","6.15975215624228","7.22183464282903","7.25829467168522","7.07103810344651","6.85319585992435","6.70987940311286","6.67576505363999","6.54443763181895","6.10220317753105","6.06131810072405","5.96338842181852","5.88496641642456","5.83713785688961","5.73095097221103","5.67477540439838","5.66077926362924","5.58298933290416","5.51325536355207","5.43746226660473","5.3891914266149","5.38663089637638","5.32997715228595","5.3243185544265","5.2495214574205","5.22303673359749","5.25307694432811","","","","",
"Hong Kong SAR, China","HKG","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.64033937454224","","","","","","","","","","4.17829990386963","","","","","5.04129981994629","","","","","4.02099990844727","4.10979986190796","","","","4.89090013504028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.64625132083893","","","","","","","","","","1.75310003757477","","","","","1.7036999464035","","","","","1.32410001754761","","","","","1.30949997901917","","","","","1.0067000389","","","0.8000000119","","","1.0599999428","","","","","","1","","","","","","0.7","0.8","0.8","0.62","0.62","0.65","0.63","0.66","0.64","0.64","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.51654413914228","","","","","","","","","","1.42151033578957","","","","","1.52300174074292","","","","","","","","","","","","","","","0.997742446471922","","","","","","","","","","","","","","","","0.747379659390703","","","","","","","","","","","","","","","",
"Croatia","HRV","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","7.23479986190796","7.30810022354126","7.42350006103516","7.46519994735718","7.44659996032715","7.45429992675781","7.40259981155396","7.4225001335144","7.44169998168945","7.39300012588501","7.3777999878","6.5201001167","6.210100174","6.071199894","5.9095001221","5.75","6.1900000572","6.0100002289","6.0599999428","5.9299998283","6.15","6","5.67","5.61","5.53","5.45","5.62","5.65","5.63","5.53","5.78","5.84","5.89","5.86","5.91","5.56","5.49","5.54","","","","",
"Haiti","HTI","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.608832836151123","","","","","","","","","","0.784300029277802","","","","","0.776000022888184","","","","","0.740499973297119","","","","","0.723100006580353","","","","","0.7555999756","","","0.7990999818","","","0.7099999785","","","","0.7","","","","","","","1.3","","","","","","0.71","","","","","","","","",
"Hungary","HUN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.3000001907","8.8000001907","8.8000001907","8","8.1000003815","8.1000003815","8.16","7.92","7.91","7.9","7.89","7.91","7.98","7.19","7.11","7.14","7.18","7.19","7","7.04","6.98","6.99","7","7.02","7.01","","","",
"IBRD only","IBD","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","1.54189870911884","","","","","1.61636023318124","","","","","2.2790800247754","2.22727897610178","","","","2.8665111151128","","3.061597765617","","","3.48672760754737","2.79864237044809","","","","","","","","","2.18806490927249","2.06424058088708","1.99180699505051","2.15852873330951","","2.07838655576364","2.04421994477905","2.01462266760694","2.05364310396266","2.01339145485192","2.09202040966907","2.13278198564683","2.21313679632671","2.30667631446907","2.35817766811644","2.3533322051382","2.38630470686348","2.50845111020278","","","","",
"IDA & IBRD total","IBT","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","1.43828100499254","","","","","1.54558184389927","","","","","2.10566470739582","","","","","2.82094143930259","","","","","3.00604480951884","2.68608779931388","","","","","","","","","2.07832761708456","1.9372045144019","1.86526320476336","2.09238708150725","","1.91077778773372","1.92302831826941","1.95293546833851","1.94030632513711","1.9338012006709","1.96034106656226","2.06251850980735","2.10571320018881","2.20061085897181","2.25596568704559","2.12436605440314","2.19682967052211","2.33928718426482","","","","",
"IDA total","IDA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.0928930134105","","","","","","","","","","0.982858977975626","","","","","","","","","","1.16771107211112","","","","","","","","","","1.39247944337633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.790656917772173","","","","","","","","","","0.93956734732196","","","","","0.89334070634423","","","","","1.66806820911305","","","","","","","","","","2.12055996313466","","","","","","","","","","1.29402995462196","","","","1.02292620913205","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.740457057952881","","","","","","","","","","0.654600024223328","","","","","0.818300008773804","","","","","","","","","","0.556800007820129","","","","0.702600002288818","0.665199995","0.6686000228","0.6650000215","0.6575999856","0.6600999832","","","","0.6","","","","0.6","","","","","","","0.59","0.57","0.62","0.83","0.99","0.94","0.98","0.99","1.04","","","","",
"IDA only","IDX","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.25864119642229","","","","","","","","","","1.00292919335549","","","","","","","","","","","","","","","","","","","","0.974968521315005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.84498372951453","","","","","","","","","","1.91323133169579","","","","","","","","","","1.75615659502416","1.75411209504075","","","","","","","","","1.75223833073534","","","","","","","","","","","","","","","1.76939461735904","1.58474325890611","","","1.58427938375929","","","","","","","","","","","","",
"India","IND","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.458986908197403","","","","","","","","","","0.604499995708466","","","","","0.588199973106384","","","","","0.769699990749359","0.769400000572205","","","","0.769200026988983","","0.718200027942657","","","","0.7870000005","","","","","","","","","0.65","0.64","0.63","0.8999999762","","0.41","0.42","0.41","0.41","0.44","0.47","0.63","0.49","0.49","0.52","0.58","0.48","0.53","","","","",
"Not classified","INX","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","9","9","8.80000019073486","8.60000038146973","8.39999961853027","8.19999980926514","7.90000009536743","7.19999980926514","6.40000009536743","6.19999980926514","6.0999999046","6","5.6999998093","5.5","5.3000001907","5.1999998093","5.0999999046","4.9000000954","4.8000001907","4.6999998093","6.13","5.86","5.78","5.67","5.64","5.46","5.26","5.1","4.85","2.83","2.73","2.62","2.54","2.56","2.57","2.92","2.96","2.97","2.97","","","",
"Iran, Islamic Rep.","IRN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.92567503452301","","","","","","","","","","1.37960004806519","","","","","","","","","","1.4805999994278","1.51559996604919","","","","","","1.51049995422363","1.48370003700256","","1.4330999851","","","","","","1.6000000238","","","","1.59","1.59","1.63","1.63","1.63","1.72","1.72","1.72","1.38","1.38","1.74","1.74","1.5","1.5","1.5","1.5","1.7","1.56","","","","",
"Iraq","IRQ","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.85803997516632","","","","","","","","","","1.95099997520447","","","","","","","","","","1.94640004634857","1.89310002326965","","","","","","","","1.71389997005463","1.6596000195","","","","","","","","1.4500000477","","1.2","1.3","1.27","1.31","1.33","1.3","1.3","1.33","1.26","1.27","1.3","1.3","1.3","1.3","1.38","1.38","1.3","1.32","","","","",
"Iceland","ISL","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","9.80000019073486","","","","","","","","","","12.8999996185303","","","","","","","","","","14.8000001907349","","","","","15.8000001907349","","","","","16.7000007629","16.2999992371","15.8999996185","14.8000001907","14.6999998093","14.6000003815","","","","","","","7.5","","","","5.3391","4.12","3.91","3.7","3.58","3.29","3.25","3.22","3.16","3.12","3.13","3.06","2.87","2.83","","",
"Israel","ISR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","6.73793745040894","","","","","","","","","","","","","","","8.07929992675781","","","","","6.79739999771118","6.72940015792847","6.76660013198853","6.54349994659424","6.49660015106201","6.50950002670288","6.38019990921021","6.2898998260498","6.31689977645874","6.28369998931885","6.2431998253","5.9699997902","5.9895000458","6.0778999329","6.1012001038","5.9800000191","6.0300002098","6.0500001907","6.0999999046","6.1199998856","3.85","3.86","3.81","3.86","3.8","3.73","3.4","3.35","3.3","3.19","3.16","3.14","3.1","3.09","3.08","3.03","2.99","3.02","2.98","","","",
"Italy","ITA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","8.89999961853027","9","9.19999980926514","9.30000019073486","9.5","9.60000038146973","9.69999980926514","9.89999961853027","10.1000003814697","10.3000001907349","10.6000003814697","10.6000003814697","10.6000003814697","10.5","10.6000003814697","10.6000003814697","10.3999996185303","10.3000001907349","10","9.80000019073486","9.60000038146973","9.39999961853027","9.10000038146973","8.89999961853027","8.5","8.30000019073486","8","7.80000019073486","7.5","7.09999990463257","7.1999998093","6.8000001907","6.9000000954","6.6999998093","6.5999999046","6.3000001907","6.5","5.9000000954","5.5","4.9000000954","4.71","4.61","4.44","4.18","4.02","4.04","3.99","3.91","3.79","3.69","3.64","3.52","3.42","3.31","3.21","3.2","3.17","3.18","3.14","","","",
"Jamaica","JAM","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.14548826217651","","","","","","","","","","4.10489988327026","","","","","4.99949979782104","","","","","","","","","","3.33330011367798","","","","2.40009999275208","2.2000000477","","","2.1003000736","","2.1","2.1199998856","","","","","1.5","1.5","1.3999999762","1.8","1.7","2","1.7","","1.7","1.76","","1.67","1.66","","1.69","1.78","1.72","","","","",
"Jordan","JOR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","3.60545015335083","","","","","","","","","","1.12800002098083","","","","","1.02600002288818","","","","","1.25769996643066","1.2063000202179","","","","1.20550000667572","","","","","1.7977999449","","","","1.6302000284","","","1.7999999523","","","1.7","1.7","1.7","1.7","1.7","1.7","1.9","1.9","1.8","1.8","1.8","1.8","1.8","1.8","1.89","1.38","1.4","1.47","","","","",
"Japan","JPN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","9","","","","","","","","","","12.5","","","","","","","","","","13.6999998092651","","","","","14.6999998092651","","","","","","","","15.6000003815","15.5","15.3999996185","15.1999998093","15.1000003815","15","14.8000001907","14.69","14.58","14.43","14.26","14.2","14.08","13.97","13.87","13.71","13.62","13.51","13.4","13.35","13.3","13.21","13.17","13.11","13.05","12.98","","","",
"Kazakhstan","KAZ","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","13.0934000015259","13.229100227356","13.3114995956421","13.3694000244141","13.5123996734619","13.5857000350952","13.5607004165649","13.5560998916626","13.5441999435425","13.6300001144409","13.6660995483","13.7089996338","13.4618997574","13.1665000916","12.1447000504","11.6499996185","10.3299999237","8.4499998093","8.1899995804","7.25","7.19","6.97","7.02","7.7","7.77","7.76","7.78","7.72","7.71","7.61","7.29","7.11","7.01","6.72","6.06","","","","","","","",
"Kenya","KEN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.25048005580902","","","","","","","","","","1.26429998874664","","","","","1.25","","","","","","","","","","1.70710003376007","","","","1.43620002269745","1.6471999884","","","","","","","","","","","","1.9","","1.4","","1.4","","","","1.4","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","12.0114002227783","12.1184997558594","12.1033000946045","11.9364995956421","11.9771003723145","12.0304002761841","12.0309000015259","12.0642004013062","11.9474000930786","11.9720001220703","11.9772996902","12.0579996109","11.9320001602","10.7455997467","9.6052999496","8.6400003433","8.4099998474","8.6000003815","8.3000001907","7.4699997902","7.04","6.15","5.53","5.31","5.14","5.12","5.09","5.06","5.01","4.83","4.76","4.7","4.64","4.51","4.41","","","","","","","",
"Cambodia","KHM","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.746548891067505","","","","","","","","","","1.0809999704361","","","","","","","","","","","","","","","","","","2.09870004653931","","2.0720999241","","","","","","","","","","","0.6","","","0.1","","","","","","0.84","0.7","","0.7","","0.8","0.9","","","","","",
"Kiribati","KIR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","6.36363649368286","","","","","","","","","","12.3312997817993","","","","","","","","","","5.09469985961914","4.76830005645752","","","","","","","","","4.2718000412","","","","","","","","1.7999999523","","","","","","1.5","1.51","","","","1.5","1.4","1.3","","","","1.9","1.86","","","","","",
"St. Kitts and Nevis","KNA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","3.8627450466156","","","","","","","","","","5.94649982452393","","","","","","","","","","8.53600025177002","","","","","","","","","","9.1999998093","","","","","6.4","6.3600001335","","","","","4.3","5.5","5.5","6","5.7","","","5.5","6","4.8","4.8","2.3","","","","","","","","","",
"Korea, Rep.","KOR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","1.70000004768372","","","","","2.40000009536743","","","","3","3.0999999046","3.2999999523","3.5","3.7000000477","4.0999999046","4.4000000954","4.5999999046","4.8000001907","5.0999999046","5.5999999046","4.65","4.45","4.83","5.09","5.42","5.9","6.48","7.24","7.73","8.19","8.74","9.53","10.25","10.92","11.59","11.61","11.98","12.27","12.43","","","",
"Kuwait","KWT","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","6.79856109619141","","","","","","","","","","4.83470010757446","","","","","","","","","","4.144700050354","","","","","","","","","2.98539996147156","","","","","","","","2.7599999905","","","2.4","2.3","2.2","2.2","2.1","1.9","1.9","1.9","1.8","1.8","2","1.85","2.2","2.2","2.04","2.04","2.04","2.04","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","3.36769689094486","","","","","","","","","","3.40017386963308","","","","","","","","","","","","","","","","","","","","2.42715113535524","","","2.52475411798558","","","2.25157501744859","","","","2.35763614073482","","1.92959937203773","1.847474173267","","2.17945206473845","1.86798934270596","1.75549016753846","1.85339754886367","1.86663132648339","2.02255064228222","1.9577404061407","1.95586189133569","1.9814747567418","1.96107131012601","1.93118234047205","1.90854764727945","1.93918747156371","","","","",
"Lao PDR","LAO","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.472209453582764","","","","","","","","","","0.92739999294281","","","","","","","","","","","","","","","","","","","","2.5697999001","","","","","","","","","","","","0.9","","","1.2","","","","","0.7","","1.5","","","","","","","","","",
"Lebanon","LBN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.58133935928345","","","","","","","","","","4.09870004653931","","","","","","","","","","","","","","","","","","","","1.6505999565","","3.0827000141","","","","","2.7000000477","","","3.07","3","3","3","3","3.6","3.6","3.43","3.43","3.45","3.45","3.45","3.45","2.86","2.85","3.37","2.73","2.73","","","","",
"Liberia","LBR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.322425365448","","","","","","","","","","1.57690000534058","","","","","1.64699995517731","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.8","","","","","","","","","","","",
"Libya","LBY","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.75537443161011","","","","","","","","","","3.81369996070862","","","","","","","","","","","4.82550001144409","","","","","","","","","4.1729998589","","","","","","","4.3000001907","","","4.12","3.85","3.9","3.9","3.9","3.4","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.2","","","","",
