Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Wales,,2022-04-20,80.19,
Wales,,2022-04-21,80.22,
Wales,,2022-04-22,80.24,
Wales,,2022-04-23,80.27,
Wales,,2022-04-24,80.29,
Wales,,2022-04-25,80.31,
Wales,,2022-04-26,80.33,
Wales,,2022-04-27,80.34,
Wales,,2022-04-28,80.39,
Wales,,2022-04-29,80.41,
Wales,,2022-04-30,80.43,
Wales,,2022-05-01,80.44,
Wales,,2022-05-02,80.45,
Wales,,2022-05-03,80.48,
Wales,,2022-05-04,80.49,
Wales,,2022-05-05,80.5,
Wales,,2022-05-06,80.51,
Wales,,2022-05-07,80.56,
Wales,,2022-05-08,80.58,
Wales,,2022-05-09,80.59,
Wales,,2022-05-10,80.62,
Wales,,2022-05-11,80.63,
Wales,,2022-05-12,80.64,
Wales,,2022-05-13,80.65,
Wales,,2022-05-14,80.69,
Wales,,2022-05-15,80.7,
Wales,,2022-05-16,80.71,
Wales,,2022-05-17,80.72,
Wales,,2022-05-18,80.73,
Wales,,2022-05-19,80.73,
Wales,,2022-05-20,80.74,
Wales,,2022-05-21,80.77,
Wales,,2022-05-22,80.78,
Wales,,2022-05-26,80.78,
Wales,,2022-05-27,80.78,
Wales,,2022-05-28,80.81,
Wales,,2022-05-29,80.82,
Wales,,2022-05-30,80.83,
Wales,,2022-06-01,80.85,
Wales,,2022-06-02,80.86,
Wales,,2022-06-03,80.86,
Wales,,2022-06-04,80.86,
Wales,,2022-06-05,80.86,
Wales,,2022-06-06,80.87,
Wales,,2022-06-07,80.89,
Wales,,2022-06-08,80.9,
Wales,,2022-06-09,80.91,
Wales,,2022-06-10,80.91,
Wales,,2022-06-11,80.94,
Wales,,2022-06-12,80.95,
Wales,,2022-06-13,80.96,
Wales,,2022-06-14,80.98,
Wales,,2022-06-15,80.98,
Wallis and Futuna,WLF,2021-03-23,11.59,
Wallis and Futuna,WLF,2021-03-30,28.75,
Wallis and Futuna,WLF,2021-04-07,35.08,
Wallis and Futuna,WLF,2021-04-13,35.81,
Wallis and Futuna,WLF,2021-04-20,36.61,
Wallis and Futuna,WLF,2021-04-27,37.41,
Wallis and Futuna,WLF,2021-05-04,38,
Wallis and Futuna,WLF,2021-05-11,38.63,
Wallis and Futuna,WLF,2021-05-18,38.95,
Wallis and Futuna,WLF,2021-05-25,39.23,
Wallis and Futuna,WLF,2021-06-01,39.43,
Wallis and Futuna,WLF,2021-06-08,40.07,
Wallis and Futuna,WLF,2021-06-15,40.29,
Wallis and Futuna,WLF,2021-06-21,40.85,
Wallis and Futuna,WLF,2021-06-29,41.15,
Wallis and Futuna,WLF,2021-07-06,41.18,
Wallis and Futuna,WLF,2021-07-13,41.55,
Wallis and Futuna,WLF,2021-07-20,41.73,
Wallis and Futuna,WLF,2021-08-02,42.67,
Wallis and Futuna,WLF,2021-08-09,43.09,
Wallis and Futuna,WLF,2021-08-16,43.46,
Wallis and Futuna,WLF,2021-08-23,44.16,
Wallis and Futuna,WLF,2021-08-31,44.64,
Wallis and Futuna,WLF,2021-09-14,44.64,
Wallis and Futuna,WLF,2021-09-21,47.01,
Wallis and Futuna,WLF,2021-09-28,48.37,
Wallis and Futuna,WLF,2021-10-05,51.19,
Wallis and Futuna,WLF,2021-10-12,51.82,
Wallis and Futuna,WLF,2021-10-18,52.11,
Wallis and Futuna,WLF,2021-10-25,53.15,
Wallis and Futuna,WLF,2021-11-01,53.52,
Wallis and Futuna,WLF,2021-11-08,53.78,
Wallis and Futuna,WLF,2021-11-15,53.98,
Wallis and Futuna,WLF,2021-11-22,54.09,
Wallis and Futuna,WLF,2021-11-30,54.23,
Wallis and Futuna,WLF,2022-01-11,55.26,
Wallis and Futuna,WLF,2022-01-18,55.44,
Wallis and Futuna,WLF,2022-02-28,58.14,
Wallis and Futuna,WLF,2022-03-21,58.44,
World,OWID_WRL,2020-12-02,0,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-03,0,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-04,0,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-05,0,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-06,0,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-07,0,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-08,0,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-09,0,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-10,0,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-11,0,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-12,0,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-13,0,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-14,0,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-15,0,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-16,0,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-17,0.01,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-18,0.01,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-19,0.01,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-20,0.02,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-21,0.02,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-22,0.03,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-23,0.04,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-24,0.04,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-25,0.04,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-26,0.04,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-27,0.05,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-28,0.06,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-29,0.07,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-30,0.08,Data for China reported at irregular intervals
World,OWID_WRL,2020-12-31,0.09,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-01,0.09,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-02,0.11,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-03,0.11,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-04,0.13,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-05,0.14,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-06,0.16,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-07,0.18,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-08,0.2,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-09,0.21,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-10,0.25,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-11,0.27,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-12,0.29,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-13,0.32,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-14,0.35,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-15,0.38,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-16,0.39,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-17,0.41,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-18,0.43,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-19,0.46,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-20,0.49,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-21,0.52,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-22,0.57,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-23,0.59,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-24,0.6,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-25,0.63,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-26,0.66,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-27,0.7,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-28,0.74,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-29,0.78,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-30,0.81,Data for China reported at irregular intervals
World,OWID_WRL,2021-01-31,0.82,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-01,0.85,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-02,0.88,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-03,0.91,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-04,0.96,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-05,1,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-06,1.03,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-07,1.04,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-08,1.08,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-09,1.11,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-10,1.16,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-11,1.2,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-12,1.29,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-13,1.32,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-14,1.34,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-15,1.37,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-16,1.41,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-17,1.46,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-18,1.5,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-19,1.58,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-20,1.61,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-21,1.63,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-22,1.66,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-23,1.74,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-24,1.79,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-25,1.85,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-26,1.91,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-27,1.95,Data for China reported at irregular intervals
World,OWID_WRL,2021-02-28,1.97,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-01,2.02,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-02,2.12,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-03,2.19,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-04,2.28,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-05,2.36,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-06,2.42,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-07,2.45,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-08,2.53,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-09,2.6,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-10,2.69,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-11,2.77,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-12,2.86,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-13,2.94,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-14,2.97,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-15,3.06,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-16,3.15,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-17,3.23,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-18,3.33,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-19,3.45,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-20,3.53,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-21,3.57,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-22,3.67,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-23,3.76,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-24,3.87,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-25,3.98,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-26,4.1,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-27,4.18,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-28,4.22,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-29,4.32,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-30,4.42,Data for China reported at irregular intervals
World,OWID_WRL,2021-03-31,4.55,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-01,4.68,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-02,4.8,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-03,4.89,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-04,4.96,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-05,5.07,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-06,5.21,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-07,5.35,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-08,5.51,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-09,5.65,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-10,5.76,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-11,5.84,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-12,5.97,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-13,6.08,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-14,6.21,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-15,6.33,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-16,6.44,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-17,6.53,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-18,6.6,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-19,6.7,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-20,6.79,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-21,6.9,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-22,7.01,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-23,7.11,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-24,7.17,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-25,7.27,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-26,7.36,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-27,7.46,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-28,7.59,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-29,7.7,Data for China reported at irregular intervals
World,OWID_WRL,2021-04-30,7.81,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-01,7.87,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-02,7.91,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-03,7.98,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-04,8.07,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-05,8.18,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-06,8.28,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-07,8.4,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-08,8.47,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-09,8.53,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-10,8.63,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-11,8.74,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-12,8.85,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-13,8.95,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-14,9.05,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-15,9.14,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-16,9.2,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-17,9.3,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-18,9.42,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-19,9.53,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-20,9.66,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-21,9.77,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-22,9.88,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-23,9.95,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-24,10.07,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-25,10.18,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-26,10.31,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-27,10.43,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-28,10.57,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-29,10.7,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-30,10.77,Data for China reported at irregular intervals
World,OWID_WRL,2021-05-31,10.88,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-01,11.02,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-02,11.17,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-03,11.31,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-04,11.48,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-05,11.59,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-06,11.69,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-07,11.82,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-08,12,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-09,12.17,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-10,20.22,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-11,20.38,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-12,20.52,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-13,20.63,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-14,20.76,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-15,20.93,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-16,21.08,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-17,21.28,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-18,21.45,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-19,21.59,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-20,21.71,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-21,21.93,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-22,22.11,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-23,22.26,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-24,22.46,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-25,22.65,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-26,22.83,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-27,23.14,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-28,23.27,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-29,23.45,Data for China reported at irregular intervals
World,OWID_WRL,2021-06-30,23.59,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-01,23.81,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-02,23.93,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-03,24.1,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-04,24.22,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-05,24.4,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-06,24.55,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-07,24.71,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-08,24.92,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-09,25.04,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-10,25.2,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-11,25.29,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-12,25.43,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-13,25.62,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-14,25.8,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-15,25.97,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-16,26.13,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-17,26.26,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-18,26.34,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-19,26.51,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-20,26.67,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-21,26.79,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-22,26.96,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-23,27.11,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-24,27.23,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-25,27.33,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-26,27.55,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-27,27.71,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-28,27.9,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-29,28.09,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-30,28.28,Data for China reported at irregular intervals
World,OWID_WRL,2021-07-31,28.41,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-01,28.6,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-02,28.75,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-03,29.04,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-04,29.21,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-05,29.4,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-06,29.57,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-07,29.72,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-08,29.88,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-09,30.11,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-10,30.29,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-11,30.48,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-12,30.62,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-13,30.89,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-14,31.04,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-15,31.17,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-16,31.4,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-17,31.59,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-18,31.75,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-19,31.91,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-20,32.14,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-21,32.29,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-22,32.4,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-23,32.51,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-24,32.71,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-25,32.93,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-26,38.82,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-27,39.09,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-28,39.26,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-29,39.43,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-30,39.58,Data for China reported at irregular intervals
World,OWID_WRL,2021-08-31,39.77,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-01,40.04,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-02,40.21,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-03,40.36,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-04,40.47,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-05,40.63,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-06,41.05,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-07,41.26,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-08,41.48,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-09,41.78,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-10,41.95,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-11,42.13,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-12,42.32,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-13,42.5,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-14,42.63,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-15,42.8,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-16,42.97,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-17,43.12,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-18,43.48,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-19,43.63,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-20,43.78,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-21,43.96,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-22,44.12,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-23,44.29,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-24,44.46,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-25,44.59,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-26,44.68,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-27,44.99,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-28,45.12,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-29,45.33,Data for China reported at irregular intervals
World,OWID_WRL,2021-09-30,45.51,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-01,45.65,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-02,45.79,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-03,45.94,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-04,46.06,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-05,46.22,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-06,46.35,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-07,46.46,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-08,46.64,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-09,46.75,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-10,46.91,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-11,47.01,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-12,47.13,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-13,47.24,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-14,47.37,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-15,47.46,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-16,47.54,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-17,47.69,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-18,47.84,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-19,47.97,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-20,48.18,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-21,48.38,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-22,48.51,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-23,48.66,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-24,48.76,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-25,48.84,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-26,48.96,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-27,49.05,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-28,49.19,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-29,49.35,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-30,49.49,Data for China reported at irregular intervals
World,OWID_WRL,2021-10-31,49.6,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-01,49.69,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-02,49.78,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-03,49.87,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-04,49.99,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-05,50.12,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-06,50.2,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-07,50.3,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-08,50.39,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-09,50.5,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-10,50.66,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-11,50.87,Data for China reported at irregular intervals
